Dataset,Fold,RMSE_train,RMSE_test,expr,disentanglement
airfoil,3,2.2566545550550074,2.520275427304915,sqrt.abs(x1^(2)*x4^(-1)) + sin(x1^(2)*x2^(-2)*x4^(2)) + sqrt.abs(x0^(2)*x1^(2)*x2^(2)) + sqrt.abs(x0^(-2)*x1^(2)*x2*x3^(-2)*x4) + exp(x1*x2*x4^(2)) + id(x0^(-1)*x2^(-2)*x3^(2)*x4^(2)) + log(x0*x2*x3^(2)*x4^(-1)) + cos(x0^(-2)*x1*x4^(-1)) + id(x0^(-1)*x1^(2)*x2) + log(x0*x2*x3^(-2)*x4) + id(x0*x3^(-1)) + exp(x0^(-1)*x2^(-1)) + tanh(x0^(2)*x1^(-1)*x4^(2)) + tanh(x0^(-2)*x4^(-2)) + sqrt.abs(x3^(-2)*x4^(-1)) + tanh(x0^(-2)*x2^(-1)*x3^(2)*x4^(-1)),0.10519888812429685
airfoil,3,2.424038735999753,2.679507315983156,sin(x2^(2)*x4^(2)) + tanh(x0^(-1)*x2^(-1)*x3^(-1)*x4^(-2)) + log(x0*x2^(-1)*x4^(-1)) + sqrt.abs(x1^(2)*x3^(-2)*x4) + sqrt.abs(x0^(-1)*x1*x4^(-1)) + log(x2*x3^(-1)*x4^(-1)) + tanh(x0*x2^(2)) + exp(x0^(-1)*x1^(2)*x2^(2)*x4) + id(x1*x2*x3*x4^(-2)) + sqrt.abs(x0^(-2)*x2^(-2)*x3*x4) + sin(x0^(-1)*x2) + id(x0^(2)*x4) + sin(x2^(-2)*x3^(-2)*x4^(2)) + sqrt.abs(x0^(2)*x4) + sqrt.abs(x0^(-2)*x2^(2)*x4^(-2)) + tanh(x0^(2)*x2*x3^(-1)*x4^(2)),0.12881990661733028
airfoil,3,2.3450028922240818,2.7138460999059664,sin(x2^(2)*x3^(-1)*x4^(-1)) + cos(x0^(-2)*x3*x4^(-1)) + sqrt.abs(x0^(-2)*x2^(-2)*x3) + id(x0^(-2)*x4^(-2)) + sqrt.abs(x0^(-2)*x1*x2*x3^(2)*x4^(-2)) + tanh(x0^(2)*x2*x3^(-1)*x4^(2)) + log(x0^(-2)*x2^(-1)*x4^(-1)) + sin(x0^(-1)*x4^(-1)) + log(x0^(-1)*x3^(-1)*x4^(-1)) + exp(x0^(-2)*x2*x3*x4^(-1)) + log(x2*x3^(2)*x4^(-1)) + id(x0^(-2)*x1*x2^(2)*x3^(2)*x4^(-1)) + id(x1*x3^(-1)*x4^(2)) + cos(x0^(-2)*x2^(-1)) + sqrt.abs(x0^(2)*x2^(-1)*x3) + id(x3^(-1)*x4^(-1)),0.12257140760135567
airfoil,3,2.257931480773808,2.4785108964494715,sin(x0*x1^(2)*x3^(-2)*x4) + sin(x0^(-1)*x2^(-2)*x3*x4^(-1)) + sqrt.abs(x0^(-1)*x2^(-2)*x3^(2)*x4) + sin(x2^(-1)*x3) + log(x0^(-2)*x2^(-2)*x4^(-1)) + tanh(x0^(-1)*x1^(-2)*x2^(-2)*x4^(-1)) + sqrt.abs(x0^(2)*x2^(-2)*x3^(-2)*x4^(-1)) + tanh(x0^(2)*x1*x2^(2)*x4^(2)) + tanh(x0^(2)*x1*x2^(2)*x3^(-2)*x4) + log(x0^(2)*x3^(-2)*x4^(-2)) + tanh(x3^(-2)*x4^(-1)) + tanh(x0^(2)*x1^(-2)*x4^(2)) + log(x0^(-1)*x2^(-2)*x3^(-2)*x4^(-1)) + tanh(x2*x3^(-1)*x4^(2)) + id(x0^(-1)*x2^(-1)) + tanh(x0^(-2)*x4^(-2)),0.12291231357814589
airfoil,4,2.2018253150439446,2.514789749266366,exp(x0^(-2)*x2^(-2)*x3^(-2)*x4^(-1)) + sin(x0^(-2)*x3^(-2)*x4^(-2)) + log(x4^(2)) + tanh(x0^(-2)*x2^(2)*x3^(2)*x4^(-2)) + tanh(x1^(2)*x2*x3^(-1)*x4^(2)) + log(x0^(-2)*x2^(-2)*x4^(-2)) + id(x0^(2)*x2*x3^(-2)*x4^(2)) + tanh(x0^(2)*x2^(-1)*x3^(-2)*x4^(2)) + id(x0^(-2)*x1^(2)*x2^(2)*x3^(-2)) + sqrt.abs(x0^(2)*x3^(-2)*x4) + tanh(x3^(-2)*x4^(-1)) + tanh(x0^(2)*x2*x3^(-2)*x4) + tanh(x0^(-1)*x4^(-1)) + sin(x0^(-2)*x1^(2)*x2^(-1)*x3^(-1)*x4^(-1)) + sin(x0^(-2)*x1^(2)*x2*x4^(-1)) + sqrt.abs(x0^(-2)*x1^(2)*x2^(-1)*x4^(-1)),0.1365050961659008
airfoil,4,2.233899706347084,2.4376948088833466,tanh(x0^(-2)*x3^(2)*x4^(-1)) + id(x0^(-2)*x1*x2^(-2)*x4^(-1)) + sin(x0^(-1)*x1^(2)*x2^(2)*x3^(-2)*x4^(2)) + cos(x1^(2)*x2^(2)*x3^(-2)*x4^(2)) + log(x0^(-2)*x3^(2)*x4^(-2)) + tanh(x2^(2)*x3^(2)) + tanh(x0^(-2)*x1^(2)*x2^(-1)*x3^(-1)*x4^(-2)) + log(x0^(-2)*x2^(-1)*x3*x4^(-1)) + sqrt.abs(x0^(2)*x2^(2)*x3^(-2)*x4^(2)) + sqrt.abs(x0^(-2)*x2*x3*x4^(-2)) + tanh(x0^(-1)*x4^(-1)) + tanh(x2^(-2)*x4) + tanh(x0^(2)*x2*x3^(-2)*x4) + sqrt.abs(x1^(2)*x2*x3^(-2)) + sqrt.abs(x0^(-2)*x2^(-2)*x3) + tanh(x0^(-2)*x2^(-1)*x3),0.17417529811673618
airfoil,4,2.276077548453643,2.8765066776337136,log(x0^(2)*x2^(-1)*x3^(-2)*x4) + tanh(x0^(-2)*x1*x4^(-2)) + sqrt.abs(x0^(-2)*x2^(-1)) + id(x0^(-1)*x1^(2)*x2^(-1)*x3^(2)*x4^(-1)) + cos(x0^(-1)*x1*x2^(2)*x3*x4) + tanh(x0^(-2)*x1^(2)*x2*x3^(-1)*x4^(-2)) + tanh(x0^(-2)*x1^(2)*x2*x4^(-1)) + tanh(x0^(-2)*x4^(-2)) + sqrt.abs(x0^(2)*x2*x3^(-2)*x4^(2)) + tanh(x2^(2)*x3^(-1)*x4^(-2)) + log(x0^(2)*x2*x3^(-1)*x4) + id(x4) + sqrt.abs(x3*x4) + tanh(x3^(-2)*x4^(-1)) + sqrt.abs(x0^(-1)*x2*x3*x4^(-1)) + sin(x0^(-2)*x2^(-1)*x3*x4^(-1)),0.1498247367137459
airfoil,4,2.183735254691655,2.3837788298065083,sqrt.abs(x0^(-2)*x1^(2)*x2^(-1)*x3^(2)*x4^(-2)) + tanh(x0^(-2)*x2^(-1)*x3^(2)*x4^(-1)) + log(x0^(-2)*x2*x4^(-1)) + sqrt.abs(x0^(-2)*x4^(-1)) + log(x0^(-2)*x2^(-2)*x3*x4^(-1)) + tanh(x0^(-1)*x1^(2)*x2^(-2)*x3^(-1)*x4^(2)) + id(x0^(-1)*x1*x2^(2)*x3^(-1)*x4^(2)) + sqrt.abs(x3^(-2)*x4^(-1)) + cos(x0^(-2)*x1) + log(x2^(-1)) + sqrt.abs(x0^(2)*x2^(-1)*x3^(-1)*x4^(-1)) + sqrt.abs(x0^(-2)*x1*x2^(-2)*x3*x4^(2)) + tanh(x0^(-2)*x2*x3^(2)*x4^(-1)) + tanh(x0^(-2)*x2^(-1)*x3*x4^(-1)) + exp(x2*x4) + sin(x0^(-1)*x3),0.1462550264273897
airfoil,4,2.229871790200931,2.558168848754925,log(x0^(-2)*x2^(-2)) + sqrt.abs(x0*x2*x3^(-2)*x4) + tanh(x0^(-2)*x2^(-1)*x3*x4^(-1)) + sin(x0^(2)*x2^(2)*x3^(2)*x4^(-2)) + tanh(x0^(2)*x1^(2)*x2^(-2)*x3) + exp(x0^(-2)) + sqrt.abs(x0^(-2)*x4^(-1)) + sqrt.abs(x0^(2)*x1^(2)*x2*x4^(-2)) + tanh(x0^(2)*x1^(-2)*x2^(2)*x3^(2)*x4^(2)) + exp(x1^(2)*x4) + tanh(x0^(-1)*x2^(-2)*x4) + id(x0^(-1)*x3^(-1)*x4^(2)) + sin(x0^(-1)*x1^(2)*x2^(-1)*x3^(-2)) + sqrt.abs(x0^(-2)*x2*x3^(2)) + tanh(x0^(-2)*x2^(-1)*x3^(2)*x4^(-1)) + tanh(x1^(-2)*x3),0.11684960806846513
airfoil,4,2.2962315734822965,3.1084868867806064,cos(x0^(-2)*x2^(-2)*x4^(-1)) + exp(x0^(-1)*x3^(-1)*x4^(2)) + sin(x1*x2^(-2)*x3^(-1)*x4^(2)) + tanh(x3^(-2)*x4^(-1)) + cos(x1^(2)*x2^(-2)*x3^(-1)*x4^(2)) + sqrt.abs(x0^(-1)*x2*x3^(2)*x4^(-2)) + sqrt.abs(x0^(2)*x4^(-1)) + tanh(x0^(-2)*x4^(-2)) + id(x1^(2)*x4) + log(x3^(-1)*x4^(2)) + tanh(x2^(2)*x3^(-1)*x4^(-2)) + log(x0^(2)*x2*x3^(-2)*x4^(2)) + sin(x0^(-1)*x4^(-1)) + exp(x0^(-1)*x3^(-2)*x4^(-2)) + tanh(x0^(2)*x2^(2)*x4) + sqrt.abs(x0^(-2)*x1*x2^(-2)*x3*x4^(-1)),0.15507493174651402
concrete,0,5.6280006609633855,6.254870109738323,sqrt.abs(x0^(-1)*x2^(2)*x4^(2)*x6^(2)*x7) + sin(x0^(2)*x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x5^(-1)*x6^(2)) + tanh(x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x6^(2)*x7^(2)) + tanh(x0^(-2)*x4^(2)*x5^(2)*x7) + sqrt.abs(x0^(-2)*x3^(-2)*x5^(2)*x6^(-2)*x7^(2)) + cos(x1^(2)*x2^(2)*x3^(-1)*x4^(2)*x5^(-2)*x6^(2)*x7) + sqrt.abs(x0^(-1)*x3*x4*x5^(-2)*x6^(-2)) + tanh(x0^(2)*x1*x3^(-2)*x5^(-2)*x7) + sqrt.abs(x1*x5^(-2)*x7^(2)) + log(x0^(2)*x3^(-2)*x6^(-2)*x7^(2)) + cos(x0*x3^(-2)*x5*x6^(-1)) + tanh(x2^(2)*x3*x5^(-2)*x6^(2)*x7) + sqrt.abs(x0^(2)*x1^(2)*x3*x4*x5^(-1)*x6*x7) + sqrt.abs(x0^(-2)*x1*x3^(2)*x6) + tanh(x0^(2)*x2^(-2)*x3^(-1)*x5*x6^(-1)*x7^(2)) + log(x6^(-1)*x7),0.09278337886349455
concrete,0,5.856390141652516,6.057641008935336,log(x0^(-2)*x3*x6^(-1)*x7^(2)) + tanh(x0*x1^(-2)*x3^(-2)*x4^(-2)*x5*x6^(-1)) + sqrt.abs(x0^(2)*x1^(2)*x3*x4*x5*x6^(2)) + sqrt.abs(x0^(2)*x3^(-2)*x5^(-2)*x7^(2)) + sqrt.abs(x0^(2)*x3^(-2)) + log(x0^(-2)*x3^(-2)*x5^(-2)*x6^(-2)*x7^(2)) + tanh(x0^(-1)*x2*x3^(2)*x5*x6^(2)*x7^(-2)) + sqrt.abs(x1*x3^(-1)) + sqrt.abs(x0^(-2)*x5^(-1)*x6^(2)*x7^(-1)) + id(x0^(2)*x1^(2)*x3^(-1)*x4^(2)*x5^(-1)*x6^(-1)*x7) + sqrt.abs(x1*x3^(-2)*x5^(2)*x6*x7^(-1)) + sqrt.abs(x0*x1*x3*x4^(2)*x5^(-2)*x7^(-1)) + sqrt.abs(x0^(2)*x1*x3^(-2)*x4^(2)*x6^(-2)*x7) + id(x0^(-1)*x1*x2^(2)*x5*x6^(2)*x7^(-2)) + sqrt.abs(x0^(2)*x2^(2)*x3^(-2)*x4*x5^(-2)*x6^(-1)*x7^(2)) + log(x3^(2)*x6*x7^(-2)),0.1288802334898413
concrete,0,5.980636725472331,6.368012291306092,log(x0*x3^(2)*x5^(2)*x6^(2)*x7) + cos(x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x5^(-2)*x6*x7^(-1)) + sqrt.abs(x2^(2)*x3^(-2)*x4^(2)*x6^(2)*x7^(2)) + tanh(x0^(-2)*x2^(-1)*x3^(-2)*x5^(-2)*x6^(-1)*x7) + tanh(x1^(-1)*x4^(-1)*x5*x6*x7^(-2)) + sqrt.abs(x3^(-1)*x5^(-2)*x7) + tanh(x0^(-1)*x1*x5^(-1)*x6*x7^(-1)) + sqrt.abs(x0^(2)*x2^(2)*x5^(2)*x6^(2)*x7^(-1)) + sqrt.abs(x0^(-2)*x3^(2)*x5^(2)*x6^(2)) + cos(x1*x3^(2)*x5^(2)*x6^(-1)) + tanh(x0^(2)*x1^(-2)*x3^(-2)*x5^(-2)*x6^(2)*x7^(2)) + sin(x1*x2^(2)*x3^(2)*x4^(2)*x5^(2)*x6^(-1)) + sin(x0^(2)*x2*x3*x4*x5^(-2)*x6^(-2)*x7^(-1)) + log(x0^(-1)*x3^(2)*x5*x6) + tanh(x1^(-2)*x5^(2)*x7^(-1)) + tanh(x0^(-2)*x4^(2)*x7),0.07231365269186626
concrete,0,5.825001701757593,5.928192444574484,sqrt.abs(x0^(2)*x1^(2)*x4*x5^(-2)*x6^(-2)) + log(x0^(-2)*x3^(2)*x5^(-2)*x6^(-1)*x7^(2)) + sin(x2*x3^(2)*x5^(-2)*x6^(-2)) + tanh(x0^(-2)*x1^(-1)*x3^(2)*x5^(-1)*x6*x7^(2)) + cos(x0^(-1)*x3^(-2)*x6*x7) + sqrt.abs(x0^(-2)*x1^(2)*x5*x6^(-1)*x7) + sqrt.abs(x0^(-1)*x2*x5^(-1)*x6*x7) + id(x0^(2)*x3^(-2)*x5*x6^(2)*x7^(-2)) + log(x5^(-1)*x6^(-1)*x7^(2)) + log(x0^(2)*x5^(-1)*x6*x7^(-1)) + sin(x2*x4^(2)*x7^(-1)) + sqrt.abs(x3^(-1)*x5*x7^(-2)) + sqrt.abs(x0^(-2)*x7^(-1)) + sqrt.abs(x0^(-1)*x1^(2)*x3^(2)*x5*x6*x7) + sin(x0^(2)*x4*x5^(-1)*x6^(-1)) + tanh(x1*x5^(-1)*x6^(-1)*x7),0.13000076125465748
concrete,0,5.770892593079537,6.115072299880032,sqrt.abs(x0*x1^(2)*x3*x4*x5^(2)*x6) + tanh(x0^(-2)*x2^(-2)*x3^(2)*x5^(-1)*x7^(-2)) + tanh(x0^(2)*x1^(-2)*x3*x5^(2)*x6^(-2)*x7^(-2)) + id(x0^(-2)*x2^(2)*x3^(2)*x5*x6^(2)*x7^(-1)) + sqrt.abs(x0*x1*x3^(-2)*x5^(2)*x6^(-2)) + sqrt.abs(x2*x5^(2)*x6^(2)*x7) + sqrt.abs(x0^(-1)*x1^(2)*x2^(2)*x3^(2)*x5^(-1)*x6^(-2)) + log(x3^(2)*x5^(-1)*x7^(-2)) + tanh(x0*x1^(2)*x3*x4^(2)*x5^(2)*x6*x7) + id(x0*x3^(2)*x4^(2)*x5*x6^(-1)*x7) + sqrt.abs(x3^(-2)*x5^(-1)*x7^(2)) + cos(x0^(2)*x3*x4^(2)*x6^(-2)) + tanh(x0^(-1)*x1^(2)*x3^(-1)*x5^(-2)*x6^(2)*x7^(2)) + log(x0^(-2)*x3^(2)) + sqrt.abs(x0^(-2)*x1^(2)*x4^(2)*x5^(-1)*x6^(2)*x7^(-1)) + sin(x0^(-1)*x1*x3*x5^(-1)),0.10711280742857528
concrete,0,5.918583828049894,6.746874404885952,sqrt.abs(x2^(2)*x3^(-1)*x4^(2)*x5^(2)*x6^(2)*x7^(2)) + tanh(x0*x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x5*x6^(2)*x7^(2)) + cos(x3^(-1)*x4*x5^(2)*x6) + tanh(x1*x3^(-1)*x7^(-1)) + sqrt.abs(x0^(-2)*x1*x2^(2)*x3*x5^(2)*x6^(-2)*x7^(-2)) + tanh(x0^(-2)*x2^(-2)*x3^(2)*x5^(2)*x6^(-1)) + sqrt.abs(x0^(-1)*x3^(2)*x4^(2)*x5^(2)*x7^(2)) + sqrt.abs(x3*x4*x5^(2)*x7) + sqrt.abs(x0^(2)*x1^(2)*x2^(2)*x3^(-2)*x4*x6^(2)*x7) + sqrt.abs(x0^(-1)*x1^(2)*x2^(2)*x5^(-2)*x6^(-1)*x7^(-1)) + sqrt.abs(x1^(2)*x4^(2)*x7) + tanh(x2^(2)*x3^(2)*x7^(-2)) + log(x3*x5^(-2)*x7^(-2)) + tanh(x1*x5^(-1)) + tanh(x0^(-1)*x4^(2)*x5^(-1)) + sqrt.abs(x0^(2)*x3^(-2)),0.12048739184480076
concrete,1,5.8781302031741856,5.898986387711497,cos(x3*x5^(2)*x6*x7^(-2)) + tanh(x0^(-2)*x2^(-2)*x3^(2)*x4^(-2)*x6^(-2)*x7^(2)) + sqrt.abs(x3^(-2)*x4^(2)*x5^(-2)*x7^(2)) + tanh(x0^(2)*x3^(-2)*x4^(2)*x5*x6^(2)*x7^(-2)) + log(x0^(-2)*x3^(-1)*x6^(-2)*x7) + id(x3^(-2)*x5*x6^(2)*x7^(2)) + log(x3^(-2)*x6^(-1)) + log(x6^(-2)*x7) + sqrt.abs(x0^(2)*x3^(-2)*x5^(-1)*x6^(2)*x7^(-2)) + sqrt.abs(x2*x3^(-2)*x5^(2)*x6^(2)*x7) + sqrt.abs(x0*x1^(2)*x3^(2)*x5^(2)*x6^(2)*x7) + tanh(x0^(2)*x5^(-1)*x6*x7^(-2)) + sqrt.abs(x0^(-2)*x3^(2)*x7^(-1)) + tanh(x0^(2)*x1^(-1)*x3^(-2)*x6*x7^(-1)) + id(x0*x1*x3*x5^(2)*x6^(-2)*x7) + log(x0^(2)*x6*x7^(-2)),0.12666528783286704
concrete,1,5.96088733478836,6.1383994060972205,cos(x0^(2)*x1*x2*x5*x6) + tanh(x0*x1^(-1)*x2^(-1)*x3^(-1)*x4^(-1)*x6^(-2)*x7^(2)) + tanh(x1^(-1)*x5*x7^(-2)) + tanh(x0^(-1)*x1^(-1)*x2^(-2)*x3^(-2)*x4^(-2)*x5^(-2)*x6*x7^(2)) + log(x0^(-2)*x3^(-2)*x5^(2)*x6^(2)*x7^(-1)) + log(x0^(-1)*x3^(-1)*x5^(-2)*x7^(2)) + tanh(x3^(-2)*x4*x5^(2)*x6*x7^(-2)) + sqrt.abs(x2^(2)*x3^(-1)*x5^(-1)*x6*x7) + exp(x0^(-1)*x6^(-1)*x7) + sqrt.abs(x0^(-1)*x1^(2)*x3*x5^(-2)*x6^(2)*x7) + sqrt.abs(x0^(2)*x2*x3^(2)*x4*x5^(-2)*x6^(-2)) + sin(x6*x7^(-1)) + log(x3^(2)*x5^(-2)*x6^(-2)*x7^(2)) + tanh(x0^(-2)*x3^(2)*x7^(-1)) + sqrt.abs(x3^(-2)*x5^(-2)) + log(x3^(2)*x5^(2)*x7^(-1)),0.13363444455495113
concrete,1,5.962418999509366,6.117728358906209,sqrt.abs(x2^(2)*x3^(-1)*x4^(2)*x5^(2)*x6^(2)*x7^(2)) + tanh(x0^(2)*x1^(2)*x4^(2)*x5*x6^(-2)*x7^(-2)) + exp(x0^(2)*x1*x3^(-2)*x5^(-1)*x6^(-1)*x7) + tanh(x0^(2)*x2*x5^(-1)*x6^(-1)*x7^(2)) + tanh(x3*x4^(2)*x6^(2)) + sqrt.abs(x0^(-1)*x3^(-1)*x4^(2)*x5^(-1)*x6^(-2)) + log(x0^(-2)*x3^(-2)*x5*x6^(2)*x7) + id(x0^(-2)*x3^(-1)*x5*x6^(2)) + tanh(x0^(-2)*x3^(-2)*x5^(-1)*x6^(2)*x7) + sqrt.abs(x0^(2)*x1^(2)*x3*x4^(2)*x7) + log(x0*x3^(-2)*x5*x7^(-2)) + sqrt.abs(x1^(2)*x3*x6^(2)*x7) + sin(x1*x2*x7^(-2)) + id(x3^(-2)*x5^(-1)*x6) + log(x0^(2)*x3^(-2)*x5^(-2)*x6^(-1)*x7) + tanh(x0^(2)*x1^(-2)*x5^(2)*x6^(-2)*x7^(-2)),0.10159934474715757
concrete,1,5.797527915990889,5.879890761189023,sqrt.abs(x0^(-2)*x2^(2)*x3^(-1)*x4*x5*x6^(2)*x7^(-1)) + log(x0^(-1)*x6^(2)*x7^(-2)) + tanh(x1*x3^(-1)*x6*x7^(2)) + sqrt.abs(x0^(2)*x1^(2)*x2^(2)*x3^(2)*x4^(2)*x5^(2)*x6^(-2)) + cos(x0^(-1)*x2*x3^(2)*x6^(-1)) + sqrt.abs(x1^(2)*x3^(2)*x4^(2)*x6^(-2)) + tanh(x0*x3*x4^(2)*x5*x6^(-1)*x7) + log(x6^(2)*x7^(-2)) + sqrt.abs(x0^(-2)*x3^(2)*x4*x5^(-2)) + sqrt.abs(x2*x3^(-1)*x7) + sqrt.abs(x0^(2)*x3^(-2)*x5*x6) + id(x3^(-1)*x4^(2)*x5^(-1)*x6^(2)) + sqrt.abs(x1*x2^(2)*x3^(-2)*x4^(2)*x5^(2)*x6) + sqrt.abs(x0^(2)*x1*x3^(-2)*x5^(2)*x7^(-2)) + sqrt.abs(x1*x3*x6^(2)) + id(x0^(2)*x5^(-1)*x7),0.10190645547945812
concrete,1,5.789535659020653,5.650810760387577,sqrt.abs(x2^(2)*x3^(-2)*x7) + cos(x0^(-2)*x2*x3^(-2)*x5^(2)) + cos(x0^(2)*x1^(2)*x3*x4*x5^(2)*x7^(2)) + tanh(x0^(2)*x3^(-2)*x4*x5^(-2)*x7^(2)) + tanh(x0*x2^(-2)*x3^(2)*x5^(-1)*x6^(-2)*x7^(-2)) + sqrt.abs(x0*x3*x5^(-2)*x7^(-2)) + log(x0^(2)*x3^(-2)*x5*x6^(2)*x7^(2)) + sqrt.abs(x0^(2)*x1^(2)*x2*x3^(2)*x4^(2)*x5^(-2)*x6^(2)*x7) + log(x0^(-1)*x3*x7) + sqrt.abs(x0^(2)*x1^(2)*x3^(2)*x6^(-2)*x7^(2)) + sqrt.abs(x1^(2)*x3^(2)*x6*x7) + sqrt.abs(x1^(2)*x4*x5^(2)*x6^(-2)) + id(x0^(-2)*x3^(-1)*x7) + sqrt.abs(x0^(-2)*x3^(2)*x7^(-2)) + id(x0^(2)) + tanh(x1^(2)*x3^(-1)*x5*x6^(-2)*x7),0.10047820907225509
concrete,1,5.7803975427567575,5.493522407707274,tanh(x0^(-2)*x1^(-2)*x5^(2)*x6^(-1)*x7) + log(x3^(2)*x5^(-2)*x7^(-2)) + tanh(x0*x3^(2)*x4^(2)*x5^(-1)*x6^(-1)*x7^(-1)) + id(x6^(2)*x7) + id(x3^(2)*x5^(2)*x6^(-1)*x7^(2)) + id(x4^(2)*x5^(2)*x6^(-2)) + sqrt.abs(x0^(-2)*x3^(2)*x6^(2)*x7^(-1)) + id(x2^(2)*x3^(-2)*x5^(2)*x6^(2)) + sqrt.abs(x0^(2)*x1^(2)*x3*x6^(-1)*x7^(2)) + sqrt.abs(x1^(2)*x3*x5^(-2)*x6) + exp(x0^(2)*x5^(-2)*x6^(-1)*x7) + sqrt.abs(x2^(2)*x3^(-2)*x5*x6*x7) + sqrt.abs(x1*x5^(-1)*x7) + tanh(x0*x3^(2)*x5^(-2)) + log(x0^(2)*x3^(-2)*x5*x7) + sin(x0^(-1)*x3^(2)*x5^(-1)*x6^(-1)*x7),0.13384845578544008
concrete,2,5.837510427591409,7.998217596569026,sqrt.abs(x2^(2)*x3^(2)*x4*x5*x6*x7^(2)) + log(x0^(-2)*x3^(2)*x5^(-1)*x7^(-2)) + log(x0^(-2)*x3^(2)*x6^(2)) + tanh(x0^(-2)*x1^(-1)*x2^(-2)*x3^(-1)*x5^(-2)*x6^(-2)*x7^(2)) + id(x0^(-1)*x3^(-2)*x5^(2)*x7^(-2)) + tanh(x1^(2)*x3^(2)*x6^(-2)) + sqrt.abs(x3*x6^(-1)*x7) + sqrt.abs(x0^(2)*x3^(-2)*x4^(2)*x5^(-1)*x6^(-1)*x7) + sin(x0^(-2)*x1*x3^(-2)*x7^(2)) + sqrt.abs(x0^(-2)*x1^(2)*x3*x5^(-2)*x6^(2)*x7) + sqrt.abs(x2*x4*x5^(-1)*x6^(-1)*x7) + sin(x0^(2)*x1^(2)*x3^(-2)*x4*x5*x6^(2)) + sqrt.abs(x2*x5*x6) + id(x0^(-2)*x5^(2)*x6^(2)*x7^(-2)) + tanh(x0^(2)*x1^(-2)*x2^(-2)*x3^(2)*x5^(2)*x6^(-2)*x7^(-2)) + tanh(x0^(2)*x3^(-2)*x4*x5^(-2)*x6*x7),0.08955733952992433
concrete,2,5.670239881993594,6.835423739208993,sin(x0^(-1)*x3^(2)*x5^(-1)*x7^(-1)) + sqrt.abs(x0*x1^(2)*x3^(-1)*x5^(-2)*x6) + id(x0^(-1)*x2^(2)*x5^(-1)*x6*x7^(2)) + cos(x0^(-2)*x2^(2)*x3^(-1)*x7) + log(x0^(-2)*x3^(2)*x5^(-2)*x6*x7) + cos(x0*x1*x3^(2)*x5^(-2)*x6^(-2)*x7) + exp(x3^(-1)*x4^(2)*x5^(-1)*x7) + tanh(x0^(-1)*x2^(2)*x3^(2)*x4*x5^(2)*x6^(-1)*x7^(-2)) + tanh(x0*x3*x4^(2)*x5^(-2)*x7^(-2)) + exp(x5^(-1)*x7^(-1)) + sqrt.abs(x0^(-2)*x1^(2)*x3^(2)*x6^(2)*x7) + log(x0^(-2)*x3^(2)*x5^(2)*x7^(-2)) + tanh(x4^(2)*x5^(-1)*x6) + sqrt.abs(x0^(-1)*x2*x5^(2)*x6^(2)) + tanh(x0^(2)*x1^(-1)*x3*x6^(-1)*x7^(-2)) + cos(x0^(2)*x1^(2)*x4),0.09252160766062385
concrete,2,5.977466177044933,6.657878415915872,exp(x0^(-2)*x2^(2)*x3^(-2)*x4^(2)*x5^(-2)*x6*x7^(2)) + id(x1^(2)*x3^(-2)*x4^(2)*x5^(-2)*x6^(-2)*x7) + tanh(x0^(2)*x1^(-1)*x2^(-2)*x4^(-2)*x5*x6^(-2)) + tanh(x0*x2^(-2)*x4^(-2)*x6^(2)*x7^(-2)) + sqrt.abs(x0^(2)*x1^(2)*x3^(-2)*x4*x5^(-2)*x6^(-1)*x7) + sqrt.abs(x0^(-2)*x2^(2)*x3^(-1)*x4*x6^(-1)) + tanh(x0^(-2)*x1^(-2)*x3^(2)*x6^(2)*x7^(-1)) + tanh(x0^(2)*x1*x3^(-2)*x6^(-2)) + tanh(x0^(2)*x1^(-2)*x3^(2)*x5^(-2)) + cos(x0^(2)*x3*x4^(2)*x5*x6^(-2)) + tanh(x0^(-2)*x2^(2)*x3^(-1)*x5^(2)*x6^(-1)) + cos(x0^(2)*x1^(2)*x3^(-2)*x5^(-1)*x6^(-1)) + log(x0^(-2)*x3^(2)*x5*x6^(2)*x7^(-2)) + sqrt.abs(x2^(2)*x3^(-2)*x4^(2)*x5^(-2)*x6*x7^(2)) + sqrt.abs(x0^(2)*x3^(-2)*x6^(-1)) + tanh(x0*x3^(-2)*x5^(-1)*x6^(-2)*x7^(2)),0.12412486695834349
